epoch;cumulative_distance;cumulative_waiting_time
595;2136876.759952651;262017.0
596;2143491.503100597;262671.0
597;2151835.324646672;263340.0
598;2157256.082738115;263819.0
599;2165478.086270222;264512.0
600;2172036.7584999106;265085.0
601;2178428.672328556;265687.0
602;2179690.319957723;265924.0
603;2175316.726311726;265901.0
604;2179131.252361437;266484.0
605;2181304.1336373957;266951.0
606;2182920.6281002853;267361.0
607;2178936.0025573787;267152.0
608;2186540.6486574747;267967.0
609;2184197.2950104713;267873.0
610;2185278.9658150957;268113.0
611;2190154.1886765673;268723.0
612;2193246.331299704;269161.0
613;2195679.3091410203;269571.0
614;2197450.7128061326;269917.0
615;2199733.4477511346;270442.0
616;2191125.0651111742;270018.0
617;2191732.435546056;270389.0
618;2193200.228369928;270919.0
619;2194141.5181109975;271428.0
620;2190534.442595616;271590.0
621;2193945.453698612;272335.0
622;2191788.7787942304;272829.0
623;2187510.071342046;272835.0
624;2188343.275159225;273405.0
625;2183222.535111942;273383.0
626;2186282.8589445283;274207.0
627;2188066.809909051;274844.0
628;2191352.7424182957;275658.0
629;2193369.290700779;276389.0
630;2192689.600102531;276706.0
631;2196159.7715568063;277190.0
632;2201616.904012067;277822.0
633;2205444.6270915954;278114.0
634;2212508.9629113995;278656.0
635;2217271.706476408;278940.0
636;2222433.2073445925;279315.0
637;2227153.367109681;279519.0
638;2229390.9413473774;279535.0
639;2238188.829253185;280118.0
640;2240117.512773758;280058.0
641;2238977.8391480306;279875.0
642;2244275.249182736;280266.0
643;2244640.943709509;280115.0
644;2246394.824080307;279946.0
645;2249721.41197537;280153.0
646;2256134.1589336386;280745.0
647;2258929.3875304298;280955.0
648;2264915.181531769;281549.0
649;2269986.3844645643;282105.0
650;2277617.4138458367;282898.0
651;2282705.2833194784;283498.0
652;2280656.226380657;283294.0
653;2285435.47235125;283944.0
654;2289368.5442695497;284530.0
655;2288822.9927033824;284642.0
656;2293878.310593316;285376.0
657;2296549.0786937606;285804.0
658;2300039.4179623136;286415.0
659;2305691.1595653915;287250.0
660;2308383.5293963463;287818.0
661;2311092.2634085044;288358.0
662;2314574.6070689377;289061.0
663;2318193.0909367;289744.0
664;2317467.980514205;289985.0
665;2320649.999994425;290700.0
666;2321817.571801602;291218.0
667;2327489.2672657073;292190.0
668;2329510.975524294;292912.0
669;2332825.8525337367;293707.0
670;2336525.1846717554;294555.0
671;2338662.936045635;295202.0
672;2341580.347352109;296066.0
673;2342699.6112729027;296920.0
674;2342292.3112729318;297540.0
675;2342827.0850860584;298372.0
676;2343327.9620226244;299120.0
677;2340988.225262585;299463.0
678;2342928.0637199907;300020.0
679;2339561.5147614586;299868.0
680;2342884.2707271054;300403.0
681;2344279.042662635;300756.0
682;2345244.1195567343;301058.0
683;2348609.786219065;301536.0
684;2352657.196215785;302029.0
685;2357393.399517079;302476.0
686;2364524.036009545;303100.0
687;2366377.423335077;303295.0
688;2370404.7125794897;303653.0
689;2376137.617811745;304159.0
690;2373829.506526388;304013.0
691;2369643.572220816;303911.0
692;2360591.7247873456;303519.0
693;2358700.1075687227;303658.0
694;2349009.1998980884;302834.0
695;2342069.8164417264;302086.0
696;2342572.077088762;302201.0
697;2341475.637495727;302430.0
698;2345617.6729763076;302928.0
699;2346324.026895174;303178.0
700;2342112.157013235;303213.0
701;2344132.4180953526;303729.0
702;2347572.1168357506;304306.0
703;2352125.693966214;304995.0
704;2356274.7452127286;305576.0
705;2348480.9860789953;305049.0
706;2348034.866484955;305211.0
707;2353259.1338819605;306010.0
708;2359865.650835705;306873.0
709;2363192.0650128024;307628.0
710;2366402.822183127;308245.0
711;2365902.8365759705;308691.0
712;2369683.0276399204;309380.0
713;2370029.0077142348;309871.0
714;2376077.947835004;310730.0
715;2382055.4919583574;311590.0
716;2382471.843127717;311908.0
717;2387964.76276546;312784.0
718;2387998.7875153143;313248.0
719;2389714.8092699246;313850.0
720;2388085.406849772;314208.0
721;2383108.896355935;314524.0
722;2382697.125775714;314650.0
723;2383833.2957022493;314832.0
724;2387959.708777996;315036.0
725;2395566.354642549;315539.0
726;2397577.482074095;315684.0
727;2406003.230285805;316206.0
728;2412531.296120459;316401.0
729;2417933.5472922362;316874.0
730;2426890.604919101;317438.0
731;2415280.4947991134;316195.0
732;2406063.620730421;314848.0
733;2405592.91341409;314266.0
734;2389483.3525542975;312726.0
735;2386733.0805253233;312216.0
736;2391476.678434508;312560.0
737;2387680.5419428577;312244.0
738;2389518.1653098622;312226.0
739;2395368.96591852;312623.0
740;2399986.7851224295;312860.0
741;2405039.639347944;313362.0
742;2413034.7684551193;314155.0
743;2418645.34548976;314758.0
744;2417205.713319301;314864.0
745;2420111.6285728468;315150.0
746;2414034.847713499;314687.0
747;2412148.4677277594;314526.0
748;2414505.1029702155;314956.0
749;2419330.3888010294;315685.0
750;2419223.4317166065;315949.0
751;2421359.816534341;316497.0
752;2418226.8683151;316587.0
753;2422405.154391988;317307.0
754;2423631.926301989;317704.0
755;2429229.99641003;318631.0
756;2429006.587558838;319057.0
757;2429383.1045935154;319524.0
758;2426272.159714969;319732.0
759;2425963.1184702455;320489.0
760;2431169.731093586;321515.0
761;2430344.4936295617;322211.0
762;2428747.543634116;322830.0
763;2432144.200953113;323832.0
764;2436538.1601461214;324962.0
765;2438562.714773721;325932.0
766;2440198.189525017;326774.0
767;2438678.4594249176;327027.0
768;2444139.2448153496;327848.0
769;2447332.4171466525;328371.0
770;2454632.0908642896;329119.0
771;2457840.0791886966;329346.0
772;2466453.0319463857;330042.0
773;2473255.5505182566;330492.0
774;2479548.1713648983;330854.0
775;2488210.62767329;331520.0
776;2495699.130793904;331959.0
777;2504121.9165808386;332540.0
778;2509180.509294297;332798.0
779;2515773.065850844;333153.0
780;2518480.622397363;333056.0
781;2520655.7185434713;333490.0
782;2524944.3755807444;333869.0
783;2516344.5732221454;333072.0
784;2516508.3628568887;333189.0
785;2525793.111319718;333980.0
786;2529230.193422685;334430.0
787;2531194.3494955855;334630.0
788;2537149.864779522;335060.0
789;2540668.265125932;335362.0
790;2541475.558828979;335601.0
791;2543657.372695844;336110.0
792;2546436.297089152;336381.0
793;2545982.8923119153;336239.0
794;2541227.0817792616;336229.0
795;2543901.7389926724;336458.0
796;2543806.0018620444;336050.0
797;2549400.610582297;336643.0
798;2555001.8614696995;337224.0
799;2560937.2180451048;338413.0
800;2563172.7122737844;338726.0
801;2565137.8995822724;339249.0
802;2566883.2599229193;339734.0
803;2562202.254812577;339470.0
804;2567464.215358506;340179.0
805;2559170.739563135;339930.0
806;2566332.9121026425;340885.0
807;2570078.73894001;341728.0
808;2573201.4893175103;342539.0
809;2577644.028983576;343508.0
810;2581933.267847091;344534.0
811;2579984.2151431055;344358.0
812;2580221.7432438615;344467.0
813;2587288.8685041824;345082.0
814;2593603.5451552453;345249.0
815;2599040.576843046;345662.0
816;2606781.793875574;345928.0
817;2609437.032335134;345864.0
818;2612404.3088657595;345804.0
819;2619118.568393349;346087.0
820;2623895.009029752;345932.0
821;2626159.9724624217;345818.0
822;2617021.546899184;344460.0
823;2620095.339439934;344580.0
824;2614569.2635024856;344225.0
825;2611131.9507862437;343463.0
826;2608625.3569660643;343273.0
827;2612216.8687913227;343606.0
828;2608993.692713936;343277.0
829;2609268.3983098706;343285.0
830;2607946.5017803833;343204.0
831;2606167.1984132477;343261.0
832;2608364.508034024;343546.0
833;2613170.4357658825;344212.0
834;2612632.9218682153;344616.0
835;2617516.9215615564;345358.0
836;2617131.05150534;345547.0
837;2621505.905969258;346162.0
838;2625068.025134368;346990.0
839;2625408.026612471;347257.0
840;2630463.196019097;348109.0
841;2633283.245578147;348729.0
842;2636847.8913109717;349119.0
843;2640748.004381119;349938.0
844;2639149.552281804;350389.0
845;2645467.5530223283;351461.0
846;2648367.835593701;352183.0
847;2647466.4655878977;352616.0
848;2650811.4995462326;353457.0
849;2653367.039131411;354278.0
850;2656279.7899158727;355131.0
851;2652185.0368873617;355374.0
852;2653087.24308704;356180.0
853;2653530.2288862;356776.0
854;2656092.290051956;357554.0
855;2655016.7368000094;357874.0
856;2659366.2008209964;358915.0
857;2662210.2528694537;359672.0
858;2664039.479734948;360148.0
859;2670264.1788974046;360938.0
860;2667768.314900271;360879.0
861;2672619.0042958204;361410.0
862;2677112.713469778;361773.0
863;2675921.401973808;361427.0
864;2675107.9224389885;361189.0
865;2681064.928440094;361655.0
866;2685374.0242383108;361558.0
867;2687140.689130669;361743.0
868;2689950.9856882184;361749.0
869;2690999.4766074894;361579.0
870;2695604.7681909115;361903.0
871;2687785.7559599136;361296.0
872;2689754.41758139;361470.0
873;2686280.1489810674;360914.0
874;2692960.303008517;361541.0
875;2694915.2774281627;361482.0
876;2703455.448234654;362315.0
877;2709824.950731705;362870.0
878;2708863.584926453;362748.0
879;2715849.600126876;363549.0
880;2722140.1828879896;363903.0
881;2721203.724124424;363779.0
882;2729367.3430428235;364667.0
883;2730132.1790180826;364388.0
884;2730675.346553074;364763.0
885;2733662.272445781;365774.0
886;2734280.620198543;366004.0
887;2737846.538982131;366560.0
888;2742557.3518040488;367019.0
889;2749744.8535188036;367890.0
890;2748799.5326329926;367882.0
891;2752352.913952514;368493.0
892;2759496.0785005363;369419.0
893;2759821.4962158846;369916.0
894;2760074.37121549;370115.0
895;2757247.0273391902;370198.0
896;2760341.21885715;370678.0
897;2755832.795161981;370736.0
898;2761993.2734641777;371727.0
899;2764092.032823187;372395.0
900;2764734.8508268283;372873.0
901;2763414.0002422696;372458.0
902;2768212.4731184654;372930.0
903;2762717.2174530514;372089.0
904;2764787.697420583;372111.0
